customer_id,Recency,Frequency,Monetary,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,Customer_Segment
11491,2,2,253.22,5,4,4,544,Loyal Customers
11492,3,1,119.79,4,1,2,412,Others
11497,3,2,187.68,4,4,3,443,Loyal Customers
11498,1,1,355.16,5,1,4,514,New Customers
11499,7,1,12.42,3,1,1,311,Others
11501,5,3,287.56,3,5,4,354,Others
11502,1,1,45.23,5,1,1,511,New Customers
11503,5,2,135.19,3,4,3,343,Others
11505,3,1,10.76,4,1,1,411,Others
11506,7,1,34.85,3,1,1,311,Others
11507,3,2,296.95000000000005,4,4,4,444,Loyal Customers
11508,9,1,332.74,1,1,4,114,Others
11509,7,1,37.37,3,1,1,311,Others
11511,5,2,484.83,3,4,5,345,Others
11513,8,1,165.79,2,1,3,213,Others
11514,4,1,154.43,4,1,3,413,Others
11519,4,2,258.26,4,4,4,444,Loyal Customers
11520,7,1,108.11,3,1,2,312,Others
11522,4,1,183.96,4,1,3,413,Others
11526,1,1,14.19,5,1,1,511,New Customers
11528,2,1,153.68,5,1,3,513,New Customers
11529,4,1,109.13,4,1,2,412,Others
11530,2,2,179.2,5,4,3,543,Loyal Customers
11532,7,1,336.04,3,1,4,314,Others
11537,7,1,144.95,3,1,3,313,Others
11543,1,1,27.78,5,1,1,511,New Customers
11544,2,3,335.32,5,5,4,554,Loyal Customers
11545,7,1,733.42,3,1,5,315,Others
11548,7,1,8.78,3,1,1,311,Others
11553,9,1,211.36,1,1,3,113,Others
11555,7,3,486.76,3,5,5,355,Others
11558,10,1,551.24,1,1,5,115,Others
11564,9,1,59.61,1,1,2,112,Lost Customers
11565,3,1,243.48,4,1,4,414,Others
11571,8,1,201.61,2,1,3,213,Others
11574,7,1,353.93,3,1,4,314,Others
11577,9,1,53.35,1,1,1,111,Lost Customers
11582,9,2,245.66,1,4,4,144,At-Risk Customers
11583,3,1,91.71,4,1,2,412,Others
11586,2,1,15.13,5,1,1,511,New Customers
11588,5,1,1124.64,3,1,5,315,Others
11591,7,1,249.4,3,1,4,314,Others
11593,7,1,71.84,3,1,2,312,Others
11596,1,2,237.64999999999998,5,4,4,544,Loyal Customers
11597,10,1,1214.05,1,1,5,115,Others
11601,2,2,207.44,5,4,3,543,Loyal Customers
11602,3,2,247.25,4,4,4,444,Loyal Customers
11603,3,2,242.07,4,4,4,444,Loyal Customers
11604,8,1,89.33,2,1,2,212,Lost Customers
11610,1,2,924.86,5,4,5,545,Loyal Customers
11611,8,1,30.74,2,1,1,211,Lost Customers
11612,8,2,29.599999999999998,2,4,1,241,Others
11614,7,1,576.14,3,1,5,315,Others
11621,7,1,476.01,3,1,5,315,Others
11623,7,1,607.39,3,1,5,315,Others
11626,4,1,163.54,4,1,3,413,Others
11627,9,1,132.97,1,1,3,113,Others
11629,1,2,159.27,5,4,3,543,Loyal Customers
11630,2,3,355.02,5,5,4,554,Loyal Customers
11631,7,1,377.12,3,1,4,314,Others
11632,5,2,260.03,3,4,4,344,Others
11633,7,1,597.75,3,1,5,315,Others
11634,4,1,112.12,4,1,2,412,Others
11643,7,1,621.53,3,1,5,315,Others
11644,7,1,84.9,3,1,2,312,Others
11645,7,1,77.39,3,1,2,312,Others
11650,1,1,104.95,5,1,2,512,New Customers
11651,2,1,201.52,5,1,3,513,New Customers
11653,9,1,118.98,1,1,2,112,Lost Customers
11654,8,1,188.54,2,1,3,213,Others
11657,2,1,4.68,5,1,1,511,New Customers
11659,1,1,71.1,5,1,2,512,New Customers
11666,7,1,165.31,3,1,3,313,Others
11671,2,2,655.9,5,4,5,545,Loyal Customers
11672,5,1,426.31,3,1,5,315,Others
11673,3,1,6.63,4,1,1,411,Others
11674,4,1,148.01,4,1,3,413,Others
11679,2,2,151.57999999999998,5,4,3,543,Loyal Customers
11681,4,1,21.77,4,1,1,411,Others
11690,4,1,82.43,4,1,2,412,Others
11692,4,2,462.55,4,4,5,445,Loyal Customers
11694,4,1,21.47,4,1,1,411,Others
11700,1,2,321.07,5,4,4,544,Loyal Customers
11708,7,1,54.85,3,1,1,311,Others
11709,2,1,413.76,5,1,4,514,New Customers
11712,2,1,71.79,5,1,2,512,New Customers
11714,9,1,338.4,1,1,4,114,Others
11718,10,1,25.85,1,1,1,111,Lost Customers
11722,2,2,138.57999999999998,5,4,3,543,Loyal Customers
11731,5,2,207.4,3,4,3,343,Others
11732,2,1,131.16,5,1,3,513,New Customers
11737,4,1,147.36,4,1,3,413,Others
11739,1,1,172.27,5,1,3,513,New Customers
11744,9,1,229.94,1,1,3,113,Others
11745,5,1,29.33,3,1,1,311,Others
11746,7,2,670.31,3,4,5,345,Others
11747,7,1,638.95,3,1,5,315,Others
11749,6,2,573.63,3,4,5,345,Others
11751,1,1,356.95,5,1,4,514,New Customers
11752,4,1,182.1,4,1,3,413,Others
11753,2,1,482.22,5,1,5,515,New Customers
11755,9,1,8.77,1,1,1,111,Lost Customers
11757,7,1,504.6,3,1,5,315,Others
11758,9,1,112.72,1,1,2,112,Lost Customers
11759,3,2,244.69,4,4,4,444,Loyal Customers
11772,9,1,183.73,1,1,3,113,Others
11773,2,2,361.36,5,4,4,544,Loyal Customers
11775,7,2,561.0,3,4,5,345,Others
11776,7,2,441.38,3,4,5,345,Others
11780,1,1,45.44,5,1,1,511,New Customers
11783,8,1,75.72,2,1,2,212,Lost Customers
11784,2,1,775.27,5,1,5,515,New Customers
11785,2,1,505.77,5,1,5,515,New Customers
11787,8,1,14.6,2,1,1,211,Lost Customers
11788,3,1,49.56,4,1,1,411,Others
11790,10,1,263.35,1,1,4,114,Others
11791,4,1,72.59,4,1,2,412,Others
11792,5,1,532.26,3,1,5,315,Others
11795,4,1,74.28,4,1,2,412,Others
11797,1,2,582.18,5,4,5,545,Loyal Customers
11798,5,1,181.23,3,1,3,313,Others
11799,7,1,140.94,3,1,3,313,Others
11801,4,1,621.23,4,1,5,415,Others
11802,7,1,225.83,3,1,3,313,Others
11809,2,1,217.08,5,1,3,513,New Customers
11810,1,1,154.57,5,1,3,513,New Customers
11811,8,1,298.55,2,1,4,214,Others
11814,5,2,174.23000000000002,3,4,3,343,Others
11816,5,1,402.51,3,1,4,314,Others
11817,3,1,24.44,4,1,1,411,Others
11818,7,1,480.65,3,1,5,315,Others
11822,9,1,248.65,1,1,4,114,Others
11823,2,1,62.75,5,1,2,512,New Customers
11828,7,2,399.41999999999996,3,4,4,344,Others
11829,10,1,317.21,1,1,4,114,Others
11830,7,1,282.25,3,1,4,314,Others
11831,5,1,76.15,3,1,2,312,Others
11832,8,1,115.15,2,1,2,212,Lost Customers
11835,7,2,546.75,3,4,5,345,Others
11838,2,2,228.59,5,4,3,543,Loyal Customers
11840,7,1,24.43,3,1,1,311,Others
11844,7,1,82.31,3,1,2,312,Others
11846,10,1,282.76,1,1,4,114,Others
11847,1,1,48.88,5,1,1,511,New Customers
11850,5,1,135.98,3,1,3,313,Others
11851,1,2,117.89,5,4,2,542,Loyal Customers
11860,1,1,83.26,5,1,2,512,New Customers
11862,9,1,116.72,1,1,2,112,Lost Customers
11864,5,1,458.77,3,1,5,315,Others
11865,1,1,23.8,5,1,1,511,New Customers
11866,2,1,189.42,5,1,3,513,New Customers
11869,1,1,509.88,5,1,5,515,New Customers
11873,7,1,467.4,3,1,5,315,Others
11877,3,1,75.54,4,1,2,412,Others
11878,1,1,127.56,5,1,2,512,New Customers
11880,3,1,11.68,4,1,1,411,Others
11881,5,1,42.93,3,1,1,311,Others
11884,7,1,71.1,3,1,2,312,Others
11886,3,1,132.63,4,1,3,413,Others
11887,4,1,382.57,4,1,4,414,Others
11888,3,2,265.94,4,4,4,444,Loyal Customers
11897,10,1,31.01,1,1,1,111,Lost Customers
11899,7,2,520.96,3,4,5,345,Others
11903,7,1,143.44,3,1,3,313,Others
11904,5,1,318.9,3,1,4,314,Others
11910,2,2,117.32,5,4,2,542,Loyal Customers
11912,9,1,24.74,1,1,1,111,Lost Customers
11915,2,2,764.21,5,4,5,545,Loyal Customers
11916,7,1,74.32,3,1,2,312,Others
11917,5,1,58.22,3,1,2,312,Others
11919,2,2,396.45,5,4,4,544,Loyal Customers
11920,4,1,506.17,4,1,5,415,Others
11923,4,1,84.91,4,1,2,412,Others
11926,7,1,71.82,3,1,2,312,Others
11927,9,2,414.61,1,4,5,145,At-Risk Customers
11929,9,1,297.13,1,1,4,114,Others
11930,9,1,290.4,1,1,4,114,Others
11933,10,1,392.44,1,1,4,114,Others
11934,2,1,242.25,5,1,4,514,New Customers
11935,10,1,124.66,1,1,2,112,Lost Customers
11938,10,1,116.59,1,1,2,112,Lost Customers
11940,3,2,260.13,4,4,4,444,Loyal Customers
11942,2,2,629.44,5,4,5,545,Loyal Customers
11953,7,1,65.26,3,1,2,312,Others
11954,4,1,191.2,4,1,3,413,Others
11956,9,1,409.03,1,1,4,114,Others
11958,4,1,452.11,4,1,5,415,Others
11959,7,1,1158.88,3,1,5,315,Others
11960,1,1,138.15,5,1,3,513,New Customers
11964,9,1,210.07,1,1,3,113,Others
11966,1,1,168.26,5,1,3,513,New Customers
11967,5,1,284.21,3,1,4,314,Others
11968,3,1,40.59,4,1,1,411,Others
11972,7,2,211.26999999999998,3,4,3,343,Others
11973,3,1,180.28,4,1,3,413,Others
11974,2,1,464.16,5,1,5,515,New Customers
11975,7,1,119.57,3,1,2,312,Others
11978,3,2,177.19,4,4,3,443,Loyal Customers
11980,7,1,103.96,3,1,2,312,Others
11982,4,1,44.61,4,1,1,411,Others
11983,1,1,35.19,5,1,1,511,New Customers
11984,9,1,94.04,1,1,2,112,Lost Customers
11985,1,1,79.03,5,1,2,512,New Customers
11996,4,1,197.12,4,1,3,413,Others
11999,4,1,184.18,4,1,3,413,Others
12001,8,1,84.11,2,1,2,212,Lost Customers
12011,2,1,32.19,5,1,1,511,New Customers
12014,7,1,286.79,3,1,4,314,Others
12015,7,1,238.12,3,1,4,314,Others
12021,10,1,19.38,1,1,1,111,Lost Customers
12023,9,1,86.16,1,1,2,112,Lost Customers
12026,7,1,151.65,3,1,3,313,Others
12027,7,1,49.28,3,1,1,311,Others
12030,1,1,138.07,5,1,3,513,New Customers
12037,7,2,449.42999999999995,3,4,5,345,Others
12039,1,1,613.22,5,1,5,515,New Customers
12041,7,1,32.24,3,1,1,311,Others
12042,8,1,122.69,2,1,2,212,Lost Customers
12045,5,1,68.6,3,1,2,312,Others
12046,8,1,131.99,2,1,3,213,Others
12049,7,1,86.86,3,1,2,312,Others
12052,2,2,299.62,5,4,4,544,Loyal Customers
12053,8,1,459.47,2,1,5,215,Others
12059,7,1,653.93,3,1,5,315,Others
12064,2,1,283.08,5,1,4,514,New Customers
12065,6,1,244.27,3,1,4,314,Others
12067,9,1,297.89,1,1,4,114,Others
12068,10,1,72.68,1,1,2,112,Lost Customers
12070,8,1,26.85,2,1,1,211,Lost Customers
12072,8,1,6.01,2,1,1,211,Lost Customers
12073,7,1,322.66,3,1,4,314,Others
12083,4,1,132.52,4,1,3,413,Others
12084,4,2,1153.3700000000001,4,4,5,445,Loyal Customers
12085,4,4,1351.54,4,5,5,455,Loyal Customers
12086,7,1,562.97,3,1,5,315,Others
12089,7,1,227.19,3,1,3,313,Others
12090,9,1,0.49,1,1,1,111,Lost Customers
12091,7,1,247.67,3,1,4,314,Others
12092,3,1,39.8,4,1,1,411,Others
12093,9,1,50.89,1,1,1,111,Lost Customers
12094,7,1,363.58,3,1,4,314,Others
12097,7,1,76.03,3,1,2,312,Others
12100,3,1,26.38,4,1,1,411,Others
12102,7,1,241.08,3,1,4,314,Others
12105,9,1,538.66,1,1,5,115,Others
12106,3,1,43.03,4,1,1,411,Others
12109,3,1,209.44,4,1,3,413,Others
12110,4,2,257.78999999999996,4,4,4,444,Loyal Customers
12115,4,1,57.08,4,1,2,412,Others
12118,2,1,110.35,5,1,2,512,New Customers
12120,7,1,142.7,3,1,3,313,Others
12123,4,2,165.82,4,4,3,443,Loyal Customers
12125,5,1,293.52,3,1,4,314,Others
12127,4,1,521.69,4,1,5,415,Others
12128,4,1,217.65,4,1,3,413,Others
12130,7,1,175.05,3,1,3,313,Others
12133,7,1,234.74,3,1,3,313,Others
12136,10,1,94.36,1,1,2,112,Lost Customers
12139,3,1,95.87,4,1,2,412,Others
12140,3,1,10.31,4,1,1,411,Others
12142,8,1,18.82,2,1,1,211,Lost Customers
12145,8,2,217.94,2,4,3,243,At-Risk Customers
12146,8,1,5.64,2,1,1,211,Lost Customers
12152,10,1,106.93,1,1,2,112,Lost Customers
12155,3,1,249.9,4,1,4,414,Others
12157,4,2,1345.49,4,4,5,445,Loyal Customers
12161,7,1,543.81,3,1,5,315,Others
12162,3,2,580.6800000000001,4,4,5,445,Loyal Customers
12163,2,1,287.64,5,1,4,514,New Customers
12165,3,1,817.94,4,1,5,415,Others
12166,7,2,487.64,3,4,5,345,Others
12174,4,1,129.07,4,1,2,412,Others
12179,9,1,13.12,1,1,1,111,Lost Customers
12180,3,1,190.71,4,1,3,413,Others
12181,7,1,450.05,3,1,5,315,Others
12188,7,2,133.62,3,4,3,343,Others
12189,8,1,238.78,2,1,4,214,Others
12191,7,2,204.47,3,4,3,343,Others
12193,7,1,531.13,3,1,5,315,Others
12194,8,1,47.22,2,1,1,211,Lost Customers
12198,5,3,485.36,3,5,5,355,Others
12200,7,1,405.28,3,1,4,314,Others
12202,7,3,884.87,3,5,5,355,Others
12203,4,1,289.41,4,1,4,414,Others
12210,1,2,1171.11,5,4,5,545,Loyal Customers
12214,7,1,22.61,3,1,1,311,Others
12215,9,1,215.93,1,1,3,113,Others
12216,4,1,235.46,4,1,3,413,Others
12217,8,1,265.4,2,1,4,214,Others
12220,7,1,249.22,3,1,4,314,Others
12222,9,1,63.26,1,1,2,112,Lost Customers
12223,2,1,57.08,5,1,2,512,New Customers
12224,9,1,326.77,1,1,4,114,Others
12225,7,1,593.77,3,1,5,315,Others
12227,10,1,341.51,1,1,4,114,Others
12229,7,1,165.51,3,1,3,313,Others
12232,7,3,645.2,3,5,5,355,Others
12236,5,1,525.42,3,1,5,315,Others
12243,3,1,145.45,4,1,3,413,Others
12244,4,3,500.83,4,5,5,455,Loyal Customers
12248,5,2,809.09,3,4,5,345,Others
12253,2,1,51.6,5,1,1,511,New Customers
12254,7,1,10.45,3,1,1,311,Others
12255,10,1,127.21,1,1,2,112,Lost Customers
12256,10,1,61.57,1,1,2,112,Lost Customers
12257,7,1,117.88,3,1,2,312,Others
12262,3,1,60.36,4,1,2,412,Others
12265,7,2,500.11,3,4,5,345,Others
12268,4,1,97.71,4,1,2,412,Others
12272,7,1,456.78,3,1,5,315,Others
12273,4,1,63.85,4,1,2,412,Others
12275,7,2,258.93,3,4,4,344,Others
12276,2,1,196.68,5,1,3,513,New Customers
12279,2,1,158.03,5,1,3,513,New Customers
12280,2,1,304.88,5,1,4,514,New Customers
12281,7,1,184.2,3,1,3,313,Others
12282,5,1,29.11,3,1,1,311,Others
12284,4,2,120.96,4,4,2,442,Loyal Customers
12285,1,1,394.32,5,1,4,514,New Customers
12286,3,1,15.92,4,1,1,411,Others
12292,1,3,427.77,5,5,5,555,High-Value Customers
12293,5,1,256.01,3,1,4,314,Others
12294,7,1,58.36,3,1,2,312,Others
12297,3,1,74.23,4,1,2,412,Others
12299,9,1,34.98,1,1,1,111,Lost Customers
12300,2,1,285.23,5,1,4,514,New Customers
12302,3,2,303.15999999999997,4,4,4,444,Loyal Customers
12304,4,1,8.99,4,1,1,411,Others
12305,3,1,7.52,4,1,1,411,Others
12307,7,1,472.41,3,1,5,315,Others
12308,7,1,141.71,3,1,3,313,Others
12309,7,1,212.2,3,1,3,313,Others
12311,8,1,339.48,2,1,4,214,Others
12313,2,1,125.55,5,1,2,512,New Customers
12314,4,1,42.34,4,1,1,411,Others
12315,9,1,170.79,1,1,3,113,Others
12318,2,1,185.57,5,1,3,513,New Customers
12319,4,1,248.05,4,1,4,414,Others
12320,3,1,27.15,4,1,1,411,Others
12326,2,1,139.01,5,1,3,513,New Customers
12327,4,1,93.76,4,1,2,412,Others
12328,3,1,82.31,4,1,2,412,Others
12332,2,1,197.68,5,1,3,513,New Customers
12334,5,1,93.86,3,1,2,312,Others
12335,7,1,105.55,3,1,2,312,Others
12336,7,1,65.99,3,1,2,312,Others
12341,1,1,105.25,5,1,2,512,New Customers
12343,2,2,669.87,5,4,5,545,Loyal Customers
12344,7,1,60.32,3,1,2,312,Others
12345,1,1,77.92,5,1,2,512,New Customers
12346,7,2,354.4,3,4,4,344,Others
12347,2,1,195.49,5,1,3,513,New Customers
12351,8,1,188.17,2,1,3,213,Others
12354,3,2,483.24,4,4,5,445,Loyal Customers
12362,5,1,166.61,3,1,3,313,Others
12363,7,1,90.99,3,1,2,312,Others
12364,1,1,300.05,5,1,4,514,New Customers
12370,5,2,448.8,3,4,5,345,Others
12372,6,1,77.1,3,1,2,312,Others
12379,9,1,81.46,1,1,2,112,Lost Customers
12380,7,1,362.39,3,1,4,314,Others
12382,5,1,318.39,3,1,4,314,Others
12386,5,1,124.74,3,1,2,312,Others
12391,2,1,6.95,5,1,1,511,New Customers
12392,3,2,578.2,4,4,5,445,Loyal Customers
12393,2,2,580.75,5,4,5,545,Loyal Customers
12395,2,1,60.69,5,1,2,512,New Customers
12399,9,1,2.55,1,1,1,111,Lost Customers
12401,7,1,151.25,3,1,3,313,Others
12402,7,1,70.02,3,1,2,312,Others
12405,7,3,426.43,3,5,5,355,Others
12406,9,2,261.88,1,4,4,144,At-Risk Customers
12408,7,1,163.77,3,1,3,313,Others
12409,7,1,287.56,3,1,4,314,Others
12411,8,1,353.38,2,1,4,214,Others
12412,7,1,92.92,3,1,2,312,Others
12413,3,1,201.88,4,1,3,413,Others
12415,7,1,91.62,3,1,2,312,Others
12418,2,2,216.51,5,4,3,543,Loyal Customers
12419,7,1,45.92,3,1,1,311,Others
12422,8,1,26.74,2,1,1,211,Lost Customers
12423,3,1,9.58,4,1,1,411,Others
12429,2,1,178.75,5,1,3,513,New Customers
12432,5,1,212.54,3,1,3,313,Others
12433,4,2,159.79000000000002,4,4,3,443,Loyal Customers
12434,7,2,231.32,3,4,3,343,Others
12436,5,1,195.87,3,1,3,313,Others
12444,5,1,0.52,3,1,1,311,Others
12445,9,1,73.24,1,1,2,112,Lost Customers
12448,7,1,221.6,3,1,3,313,Others
12451,7,1,301.03,3,1,4,314,Others
12452,2,1,309.9,5,1,4,514,New Customers
12454,7,1,763.61,3,1,5,315,Others
12456,7,1,199.61,3,1,3,313,Others
12458,5,2,246.74,3,4,4,344,Others
12460,4,2,333.56,4,4,4,444,Loyal Customers
12464,7,1,158.02,3,1,3,313,Others
12466,3,1,13.46,4,1,1,411,Others
12469,7,2,321.65,3,4,4,344,Others
12473,2,1,98.8,5,1,2,512,New Customers
12476,5,2,589.75,3,4,5,345,Others
12479,7,1,355.34,3,1,4,314,Others
12481,3,1,80.65,4,1,2,412,Others
12482,2,1,38.07,5,1,1,511,New Customers
12483,7,1,268.0,3,1,4,314,Others
12484,2,1,38.92,5,1,1,511,New Customers
12486,9,1,131.42,1,1,3,113,Others
12487,9,1,246.65,1,1,4,114,Others
12489,4,2,460.89,4,4,5,445,Loyal Customers
12492,3,1,84.75,4,1,2,412,Others
12493,1,1,8.55,5,1,1,511,New Customers
12494,2,2,187.64,5,4,3,543,Loyal Customers
12495,2,1,177.84,5,1,3,513,New Customers
12496,10,1,194.72,1,1,3,113,Others
12498,10,1,79.58,1,1,2,112,Lost Customers
12499,10,1,184.06,1,1,3,113,Others
12500,4,1,200.72,4,1,3,413,Others
12501,7,1,114.53,3,1,2,312,Others
12502,7,1,162.44,3,1,3,313,Others
12503,2,1,9.39,5,1,1,511,New Customers
12507,7,1,71.41,3,1,2,312,Others
12508,7,2,540.9300000000001,3,4,5,345,Others
12514,4,2,972.0600000000001,4,4,5,445,Loyal Customers
12515,7,1,315.97,3,1,4,314,Others
12517,9,1,83.75,1,1,2,112,Lost Customers
12518,10,1,18.54,1,1,1,111,Lost Customers
12520,7,2,506.21000000000004,3,4,5,345,Others
12522,4,2,107.31,4,4,2,442,Loyal Customers
12524,3,2,125.56,4,4,2,442,Loyal Customers
12525,3,2,305.98,4,4,4,444,Loyal Customers
12529,5,2,367.0,3,4,4,344,Others
12530,3,1,204.13,4,1,3,413,Others
12532,1,2,662.0699999999999,5,4,5,545,Loyal Customers
12533,1,1,5.91,5,1,1,511,New Customers
12536,4,1,259.06,4,1,4,414,Others
12537,7,1,297.71,3,1,4,314,Others
12542,7,2,839.8,3,4,5,345,Others
12543,7,1,152.96,3,1,3,313,Others
12544,10,1,296.14,1,1,4,114,Others
12548,8,1,246.34,2,1,4,214,Others
12550,5,1,441.72,3,1,5,315,Others
12552,7,1,180.65,3,1,3,313,Others
12553,8,1,186.38,2,1,3,213,Others
12555,5,1,291.9,3,1,4,314,Others
12556,3,1,59.42,4,1,2,412,Others
12558,9,1,171.67,1,1,3,113,Others
12561,1,1,444.97,5,1,5,515,New Customers
12565,8,2,506.01,2,4,5,245,At-Risk Customers
12568,9,2,465.72999999999996,1,4,5,145,At-Risk Customers
12572,4,1,103.92,4,1,2,412,Others
12573,3,2,147.94,4,4,3,443,Loyal Customers
12574,5,2,702.34,3,4,5,345,Others
12588,3,1,107.04,4,1,2,412,Others
12591,5,1,235.64,3,1,4,314,Others
12594,7,2,252.22,3,4,4,344,Others
12595,5,2,95.10000000000001,3,4,2,342,Others
12597,1,1,98.73,5,1,2,512,New Customers
12600,8,1,26.99,2,1,1,211,Lost Customers
12603,10,1,277.03,1,1,4,114,Others
12604,7,1,33.56,3,1,1,311,Others
12606,7,1,188.99,3,1,3,313,Others
12607,7,1,424.73,3,1,5,315,Others
12612,5,1,61.24,3,1,2,312,Others
12613,10,1,964.13,1,1,5,115,Others
12617,4,1,598.69,4,1,5,415,Others
12619,5,2,274.24,3,4,4,344,Others
12622,10,1,236.15,1,1,4,114,Others
12626,7,1,62.75,3,1,2,312,Others
12628,9,1,74.13,1,1,2,112,Lost Customers
12630,10,1,46.11,1,1,1,111,Lost Customers
12631,1,2,210.43,5,4,3,543,Loyal Customers
12632,9,1,69.68,1,1,2,112,Lost Customers
12633,2,1,258.21,5,1,4,514,New Customers
12635,8,3,242.12,2,5,4,254,At-Risk Customers
12636,1,1,219.07,5,1,3,513,New Customers
12638,7,1,64.57,3,1,2,312,Others
12641,7,1,175.48,3,1,3,313,Others
12645,5,1,12.11,3,1,1,311,Others
12646,5,3,359.04,3,5,4,354,Others
12647,4,1,176.61,4,1,3,413,Others
12649,7,1,51.48,3,1,1,311,Others
12654,2,1,477.12,5,1,5,515,New Customers
12655,4,1,26.39,4,1,1,411,Others
12657,7,1,54.41,3,1,1,311,Others
12664,4,1,173.54,4,1,3,413,Others
12665,1,2,1094.6100000000001,5,4,5,545,Loyal Customers
12669,8,1,33.26,2,1,1,211,Lost Customers
12670,2,2,207.48000000000002,5,4,3,543,Loyal Customers
12673,2,2,257.63,5,4,4,544,Loyal Customers
12677,7,1,61.09,3,1,2,312,Others
12679,2,1,83.34,5,1,2,512,New Customers
12681,10,1,230.1,1,1,3,113,Others
12682,4,1,264.06,4,1,4,414,Others
12683,10,1,142.15,1,1,3,113,Others
12686,1,1,116.5,5,1,2,512,New Customers
12687,7,1,232.07,3,1,3,313,Others
12690,7,1,984.79,3,1,5,315,Others
12691,2,2,172.37,5,4,3,543,Loyal Customers
12692,7,1,12.8,3,1,1,311,Others
12694,4,2,359.84000000000003,4,4,4,444,Loyal Customers
12695,1,1,184.88,5,1,3,513,New Customers
12697,7,2,264.0,3,4,4,344,Others
12699,5,2,1442.87,3,4,5,345,Others
12701,7,1,229.15,3,1,3,313,Others
12702,5,1,2.68,3,1,1,311,Others
12708,5,1,95.04,3,1,2,312,Others
12709,7,1,41.15,3,1,1,311,Others
12710,5,1,12.74,3,1,1,311,Others
12713,8,1,201.1,2,1,3,213,Others
12714,5,1,150.42,3,1,3,313,Others
12715,7,1,179.18,3,1,3,313,Others
12717,10,1,555.42,1,1,5,115,Others
12718,7,1,112.53,3,1,2,312,Others
12723,4,1,671.84,4,1,5,415,Others
12725,2,1,584.54,5,1,5,515,New Customers
12729,8,1,166.29,2,1,3,213,Others
12731,8,1,152.72,2,1,3,213,Others
12733,7,1,90.41,3,1,2,312,Others
12735,1,1,152.46,5,1,3,513,New Customers
12737,7,2,122.13,3,4,2,342,Others
12739,3,1,250.41,4,1,4,414,Others
12740,2,1,144.82,5,1,3,513,New Customers
12745,1,1,233.31,5,1,3,513,New Customers
12747,2,1,181.12,5,1,3,513,New Customers
12748,7,1,235.98,3,1,4,314,Others
12749,9,1,82.88,1,1,2,112,Lost Customers
12751,10,1,387.26,1,1,4,114,Others
12752,7,1,163.99,3,1,3,313,Others
12754,1,1,7.93,5,1,1,511,New Customers
12755,9,2,368.75,1,4,4,144,At-Risk Customers
12756,3,1,379.6,4,1,4,414,Others
12759,3,2,1134.46,4,4,5,445,Loyal Customers
12760,2,1,101.9,5,1,2,512,New Customers
12761,7,1,160.12,3,1,3,313,Others
12762,4,2,220.69,4,4,3,443,Loyal Customers
12764,10,1,819.01,1,1,5,115,Others
12768,7,1,212.89,3,1,3,313,Others
12773,4,2,515.7,4,4,5,445,Loyal Customers
12778,9,1,90.9,1,1,2,112,Lost Customers
12781,1,2,217.28,5,4,3,543,Loyal Customers
12785,3,1,51.23,4,1,1,411,Others
12788,8,1,413.74,2,1,4,214,Others
12789,8,1,124.41,2,1,2,212,Lost Customers
12791,7,1,231.8,3,1,3,313,Others
12792,2,1,3.46,5,1,1,511,New Customers
12795,9,1,187.46,1,1,3,113,Others
12796,7,2,285.03999999999996,3,4,4,344,Others
12797,8,1,223.72,2,1,3,213,Others
12798,5,1,109.0,3,1,2,312,Others
12801,7,2,1004.47,3,4,5,345,Others
12803,1,3,561.52,5,5,5,555,High-Value Customers
12807,2,2,126.04,5,4,2,542,Loyal Customers
12808,10,1,87.43,1,1,2,112,Lost Customers
12809,4,2,507.54999999999995,4,4,5,445,Loyal Customers
12819,9,1,395.75,1,1,4,114,Others
12820,3,1,20.96,4,1,1,411,Others
12826,5,1,253.92,3,1,4,314,Others
12827,8,1,121.08,2,1,2,212,Lost Customers
12828,2,1,358.57,5,1,4,514,New Customers
12829,6,1,91.09,3,1,2,312,Others
12830,4,2,432.72,4,4,5,445,Loyal Customers
12831,2,1,174.62,5,1,3,513,New Customers
12832,4,2,504.5,4,4,5,445,Loyal Customers
12833,7,1,612.03,3,1,5,315,Others
12835,2,2,638.74,5,4,5,545,Loyal Customers
12836,7,1,164.61,3,1,3,313,Others
12839,5,1,16.95,3,1,1,311,Others
12842,2,2,515.14,5,4,5,545,Loyal Customers
12844,5,1,73.65,3,1,2,312,Others
12849,8,1,190.23,2,1,3,213,Others
12850,10,1,95.92,1,1,2,112,Lost Customers
12852,4,1,172.25,4,1,3,413,Others
12855,10,1,181.8,1,1,3,113,Others
12856,7,1,343.07,3,1,4,314,Others
12858,3,1,125.08,4,1,2,412,Others
12859,8,2,300.51,2,4,4,244,At-Risk Customers
12865,3,1,336.9,4,1,4,414,Others
12867,8,1,714.34,2,1,5,215,Others
12870,7,1,65.49,3,1,2,312,Others
12871,1,2,91.29,5,4,2,542,Loyal Customers
12872,8,2,106.73,2,4,2,242,Others
12873,7,2,634.53,3,4,5,345,Others
12875,7,1,618.14,3,1,5,315,Others
12876,7,1,49.32,3,1,1,311,Others
12878,1,2,725.18,5,4,5,545,Loyal Customers
12879,5,1,196.15,3,1,3,313,Others
12883,2,1,192.83,5,1,3,513,New Customers
12884,9,2,543.46,1,4,5,145,At-Risk Customers
12888,10,1,93.63,1,1,2,112,Lost Customers
12891,2,1,18.8,5,1,1,511,New Customers
